WaferID,BTM_X_mm,BTM_Y_mm,BTM_Thickness,DMT_X_mm,DMT_Y_mm,DMT_Thickness,Distance_mm,Thickness_Delta,BTM_File,DMT_File
FJ8FV462JKE3,0.0,127.4,12232.0,0.0,126.0,12272.34,1.4000000000000057,-40.340000000000146,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,0.0,-134.7,12214.0,0.0,-135.0,12256.68,0.30000000000001137,-42.68000000000029,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-96.5,96.5,12201.0,-96.0,96.0,12242.21,0.7071067811865476,-41.20999999999913,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,96.5,-96.5,12207.0,96.0,-96.0,12250.0,0.7071067811865476,-43.0,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,136.2,19.3,12229.0,135.0,18.0,12264.61,1.769180601295406,-35.61000000000058,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,71.2,127.4,12346.0,72.0,126.0,12350.83,1.6124515496597134,-4.829999999999927,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,141.9,-35.9,12355.0,141.0,-36.0,12350.04,0.9055385138137475,4.959999999999127,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-136.2,-57.9,12563.0,-135.0,-57.0,12383.35,1.49999999999999,179.64999999999964,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-136.2,57.9,12544.0,-135.0,57.0,12363.19,1.49999999999999,180.8099999999995,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-57.9,-136.2,12574.0,-57.0,-135.0,12397.7,1.49999999999999,176.29999999999927,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,-57.9,136.2,12570.0,-57.0,135.0,12383.18,1.49999999999999,186.8199999999997,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
FJ8FV462JKE3,57.9,-136.2,12568.0,57.0,-135.0,12394.67,1.49999999999999,173.32999999999993,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
GD2EG055JKE1,0.0,-3.6,12514.0,0.0,0.0,12540.87,3.6,-26.8700000000008,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
GD2EG055JKE1,19.3,-19.3,12492.0,18.0,-21.0,12517.53,2.1400934559032696,-25.530000000000655,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
GD2EG055JKE1,19.3,19.3,12496.0,18.0,18.0,12525.76,1.8384776310850246,-29.76000000000022,LN1718SS46-7152-12500-DSS.csv,2026-03-27T15.07.06.8611637-LN1718SS46-8333-DMT103-TZJ501-DMTDUMMY.xml
